ID_Poliza,Fecha_Inicio,Fecha_Fin,ID_Cobertura,ID_Region,Tipo_Vehiculo,Uso_Vehiculo,Valor_Vehiculo,Prima_Emitida,Edad_Asegurado,Sexo,Estado
POL04476,2022-06-24,2023-06-24,COB01,REG03,Sedán,Particular,270000.0,14584.05,47,M,Vencida
POL04477,2023-02-18,2024-02-18,COB01,REG04,Sedán,Comercial,195000.0,12734.35,26,M,Vencida
POL04478,2022-08-21,2023-08-21,COB01,REG01,SUV,Particular,173000.0,21592.79,45,F,Vencida
POL04479,2022-05-07,2023-05-07,COB03,REG01,SUV,Particular,650000.0,6818.76,57,M,Vencida
POL04480,2023-03-12,2024-03-11,COB03,REG01,SUV,Particular,142000.0,6890.39,58,M,Vencida
POL04481,2023-01-24,2024-01-24,COB02,REG04,SUV,Particular,256000.0,9029.13,30,F,Vencida
POL04482,2022-05-08,2023-05-08,COB03,REG05,Sedán,Comercial,181000.0,4523.74,58,M,Vencida
POL04483,2023-06-19,2024-06-18,COB04,REG05,Sedán,Particular,207000.0,5157.72,74,M,Vencida
POL04484,2022-11-04,2023-11-04,COB02,REG03,Sedán,Particular,167000.0,9384.18,18,M,Vencida
POL04485,2023-01-14,2024-01-14,COB01,REG01,Compacto,Particular,208000.0,16091.36,43,F,Vencida
POL04486,2022-02-05,2023-02-05,COB02,REG02,Compacto,Particular,332000.0,9058.0,39,M,Vencida
POL04487,2023-10-09,2024-10-08,COB01,REG03,Sedán,Particular,245000.0,13189.77,73,F,Vencida
POL04488,2022-06-18,2023-06-18,COB04,REG02,Pickup,Particular,307000.0,7064.04,65,M,Vencida
POL04489,2023-10-02,2024-06-05,COB02,REG02,Sedán,Comercial,285000.0,10333.99,54,F,Cancelada
POL04490,2023-10-07,2024-10-06,COB03,REG03,Compacto,Particular,299000.0,4052.9,69,M,Vencida
POL04491,2022-11-17,2023-11-17,COB01,REG02,Sedán,Particular,154000.0,15165.95,23,F,Vencida
POL04492,2022-10-07,2023-04-05,COB01,REG04,Sedán,Particular,243000.0,13219.97,41,F,Vencida
POL04493,2022-12-04,2023-12-04,COB03,REG01,Camioneta,Particular,290000.0,6318.14,41,F,Vencida
POL04494,2022-12-15,2023-06-13,COB02,REG01,Camioneta,Particular,403000.0,13239.96,43,M,Vencida
POL04495,2023-03-01,2024-02-29,COB03,REG01,Camioneta,Particular,250000.0,6626.94,69,M,Vencida
POL04496,2022-04-27,2023-04-27,COB01,REG03,Compacto,Particular,381000.0,12056.22,51,M,Vencida
POL04497,2022-06-04,2023-06-04,COB02,REG04,Sedán,Particular,230000.0,7716.06,33,M,Vencida
POL04498,2023-06-09,2024-06-08,COB02,REG02,Sedán,Particular,198000.0,9477.61,33,M,Vencida
POL04499,2022-11-14,2023-11-14,COB01,REG01,Pickup,Particular,181000.0,19246.91,47,F,Vencida
POL04500,2022-05-18,2023-05-18,COB01,REG01,Sedán,Particular,203000.0,18125.53,25,F,Vencida
POL04501,2022-12-26,2023-06-24,COB03,REG01,Camioneta,Particular,329000.0,6331.28,60,F,Vencida
POL04502,2023-09-15,2024-09-14,COB01,REG02,Pickup,Particular,193000.0,17603.35,28,M,Vencida
POL04503,2022-02-09,2023-02-09,COB03,REG03,Camioneta,Comercial,351000.0,4851.8,18,M,Vencida
POL04504,2022-05-05,2022-11-01,COB02,REG01,Pickup,Particular,182000.0,12164.2,36,F,Vencida
POL04505,2022-03-22,2023-03-22,COB02,REG03,Camioneta,Particular,265000.0,9621.33,50,M,Vencida
POL04506,2022-07-30,2023-07-30,COB01,REG02,Pickup,Particular,248000.0,15645.51,51,F,Vencida
POL04507,2023-04-21,2023-10-18,COB01,REG01,Pickup,Comercial,324000.0,19037.2,54,M,Vencida
POL04508,2023-06-03,2024-06-02,COB04,REG01,Sedán,Particular,374000.0,7082.02,54,M,Vencida
POL04509,2022-12-10,2023-12-10,COB01,REG03,Pickup,Particular,313000.0,15959.4,27,M,Vencida
POL04510,2022-07-08,2023-07-08,COB03,REG01,SUV,Particular,118000.0,6312.3,33,M,Vencida
POL04511,2023-06-09,2023-12-06,COB01,REG03,Pickup,Particular,171000.0,15082.59,68,M,Vencida
POL04512,2023-12-04,2024-12-03,COB01,REG03,Pickup,Particular,290000.0,15286.15,70,M,Vencida
POL04513,2022-10-14,2023-10-14,COB02,REG01,Compacto,Particular,192000.0,10309.78,52,M,Vencida
POL04514,2023-09-21,2024-09-20,COB01,REG04,Compacto,Particular,311000.0,10665.98,61,F,Vencida
POL04515,2022-01-04,2022-07-03,COB02,REG03,Compacto,Particular,283000.0,7562.87,61,F,Vencida
POL04516,2022-01-22,2022-07-21,COB01,REG02,Pickup,Particular,259000.0,17848.12,40,F,Vencida
POL04517,2022-10-31,2023-10-31,COB02,REG05,Pickup,Particular,614000.0,8658.04,39,M,Vencida
POL04518,2022-08-20,2023-08-20,COB02,REG01,SUV,Particular,329000.0,14235.88,56,M,Vencida
POL04519,2023-12-31,2024-12-30,COB01,REG02,Sedán,Particular,307000.0,15386.32,36,M,Vencida
POL04520,2023-06-13,2024-06-12,COB02,REG03,Sedán,Particular,195000.0,9050.04,67,F,Vencida
POL04521,2022-12-05,2023-12-05,COB01,REG04,SUV,Particular,541000.0,15494.06,53,M,Vencida
POL04522,2023-06-03,2024-06-02,COB01,REG03,Pickup,Particular,356000.0,14987.45,38,F,Vencida
POL04523,2023-01-19,2024-01-19,COB04,REG02,Sedán,Particular,161000.0,5582.87,69,M,Vencida
POL04524,2023-01-23,2024-01-23,COB03,REG03,SUV,Particular,223000.0,5349.54,33,M,Vencida
POL04525,2022-02-08,2023-02-08,COB02,REG03,Sedán,Particular,474000.0,8448.12,30,M,Vencida
POL04526,2023-10-09,2024-10-08,COB02,REG01,SUV,Particular,206000.0,12786.82,34,F,Vencida
POL04527,2022-10-10,2023-10-10,COB01,REG05,Sedán,Comercial,164000.0,12363.96,70,M,Vencida
POL04528,2023-11-04,2024-11-03,COB03,REG02,SUV,Particular,246000.0,6308.95,41,F,Vencida
POL04529,2022-05-05,2023-05-05,COB01,REG01,Sedán,Particular,284000.0,18138.7,49,F,Vencida
POL04530,2023-10-01,2024-03-29,COB02,REG05,Compacto,Particular,199000.0,7826.67,23,M,Vencida
POL04531,2022-08-22,2022-12-12,COB04,REG02,SUV,Particular,288000.0,7787.15,70,M,Cancelada
POL04532,2023-05-31,2024-05-30,COB02,REG03,Camioneta,Particular,166000.0,9937.66,47,M,Vencida
POL04533,2022-11-08,2023-11-08,COB01,REG03,Sedán,Particular,288000.0,14865.17,33,M,Vencida
POL04534,2023-01-20,2024-01-20,COB04,REG01,Camioneta,Particular,219000.0,7639.36,33,M,Vencida
POL04535,2023-04-23,2024-04-22,COB01,REG05,Compacto,Comercial,292000.0,11878.06,28,F,Vencida
POL04536,2023-06-23,2024-06-22,COB01,REG03,Camioneta,Particular,179000.0,16633.8,18,F,Vencida
POL04537,2023-11-21,2024-11-20,COB01,REG03,Sedán,Particular,254000.0,14460.26,42,M,Vencida
POL04538,2023-05-31,2024-05-30,COB02,REG01,Sedán,Particular,222000.0,10380.55,38,M,Vencida
POL04539,2022-08-12,2023-08-12,COB02,REG02,Sedán,Particular,379000.0,10096.39,19,M,Vencida
POL04540,2022-06-03,2022-11-30,COB02,REG02,Camioneta,Particular,248000.0,12138.97,20,M,Vencida
POL04541,2022-04-28,2023-04-28,COB01,REG02,SUV,Particular,219000.0,18717.88,34,F,Vencida
POL04542,2023-06-14,2024-06-13,COB01,REG03,Camioneta,Particular,270000.0,16279.5,74,F,Vencida
POL04543,2022-02-28,2023-02-28,COB03,REG01,Sedán,Particular,148000.0,5381.38,72,M,Vencida
POL04544,2022-01-16,2023-01-16,COB02,REG01,Compacto,Comercial,204000.0,10273.79,58,F,Vencida
POL04545,2022-06-13,2022-10-27,COB02,REG01,SUV,Particular,107000.0,13370.82,59,F,Cancelada
POL04546,2022-11-17,2023-05-16,COB03,REG01,Camioneta,Particular,80000.0,6125.48,21,M,Vencida
POL04547,2022-01-13,2023-01-13,COB02,REG03,Compacto,Particular,301000.0,7390.53,65,M,Vencida
POL04548,2023-07-07,2024-07-06,COB02,REG01,SUV,Particular,225000.0,13947.85,72,F,Vencida
POL04549,2023-01-15,2024-01-15,COB01,REG03,SUV,Particular,242000.0,16572.46,58,M,Vencida
POL04550,2023-06-07,2024-06-06,COB01,REG01,Compacto,Particular,169000.0,14397.27,37,F,Vencida
POL04551,2023-03-21,2024-03-20,COB03,REG01,Compacto,Particular,165000.0,5222.84,33,F,Vencida
POL04552,2023-12-01,2024-05-29,COB01,REG04,Camioneta,Comercial,235000.0,13406.62,56,M,Vencida
POL04553,2022-07-25,2023-07-25,COB01,REG01,SUV,Particular,205000.0,21151.32,58,F,Vencida
POL04554,2022-01-05,2023-01-05,COB01,REG04,Camioneta,Particular,163000.0,13500.93,48,F,Vencida
POL04555,2022-09-02,2023-09-02,COB04,REG03,SUV,Particular,421000.0,6074.84,39,M,Vencida
POL04556,2022-10-18,2023-04-16,COB01,REG03,Sedán,Particular,286000.0,13833.03,69,M,Vencida
POL04557,2023-05-11,2023-09-28,COB01,REG01,Camioneta,Particular,155000.0,20513.56,60,M,Cancelada
POL04558,2022-05-25,2023-05-25,COB02,REG02,Compacto,Particular,357000.0,9213.71,66,F,Vencida
POL04559,2022-08-31,2023-08-31,COB01,REG03,Compacto,Particular,96000.0,11806.43,28,F,Vencida
POL04560,2023-05-25,2024-05-24,COB02,REG01,Sedán,Particular,323000.0,11942.14,62,M,Vencida
POL04561,2022-05-08,2022-11-04,COB02,REG03,Sedán,Particular,458000.0,9030.86,73,M,Vencida
POL04562,2023-10-27,2024-10-26,COB01,REG02,SUV,Particular,332000.0,19838.13,41,M,Vencida
POL04563,2023-11-23,2024-05-21,COB04,REG01,Pickup,Particular,283000.0,7904.39,63,M,Vencida
POL04564,2023-10-05,2024-10-04,COB01,REG05,SUV,Particular,240000.0,17051.3,32,M,Vencida
POL04565,2022-12-15,2023-12-15,COB01,REG03,Compacto,Particular,167000.0,11907.26,46,M,Vencida
POL04566,2022-08-24,2023-08-24,COB01,REG03,Camioneta,Comercial,428000.0,16013.35,40,F,Vencida
POL04567,2022-01-03,2023-01-03,COB03,REG01,Sedán,Particular,229000.0,5579.41,57,M,Vencida
POL04568,2023-06-01,2024-05-31,COB01,REG01,Camioneta,Particular,231000.0,21097.4,56,M,Vencida
POL04569,2023-08-29,2024-08-28,COB04,REG03,Sedán,Particular,231000.0,5099.38,44,F,Vencida
POL04570,2023-07-17,2024-07-16,COB02,REG02,Pickup,Particular,463000.0,11390.19,66,M,Vencida
POL04571,2022-02-16,2023-02-16,COB02,REG05,Sedán,Particular,230000.0,8889.49,37,F,Vencida
POL04572,2022-08-07,2023-08-07,COB04,REG04,Sedán,Particular,284000.0,5084.72,48,M,Vencida
POL04573,2022-01-13,2022-07-12,COB01,REG03,Sedán,Particular,196000.0,14218.93,72,F,Vencida
POL04574,2023-02-12,2024-02-12,COB01,REG04,Sedán,Particular,202000.0,11654.67,44,F,Vencida
POL04575,2022-06-20,2023-06-20,COB04,REG04,Sedán,Particular,159000.0,4560.79,39,M,Vencida
POL04576,2022-02-23,2023-02-23,COB04,REG02,Sedán,Particular,345000.0,5765.04,60,F,Vencida
POL04577,2022-02-10,2023-02-10,COB01,REG05,SUV,Particular,331000.0,15474.45,50,F,Vencida
POL04578,2023-01-10,2024-01-10,COB02,REG01,Sedán,Comercial,241000.0,11414.49,50,F,Vencida
POL04579,2022-10-25,2023-10-25,COB01,REG04,Sedán,Particular,316000.0,13056.96,31,M,Vencida
POL04580,2023-10-03,2024-10-02,COB01,REG02,Compacto,Particular,297000.0,13299.48,20,F,Vencida
POL04581,2023-12-29,2024-12-28,COB01,REG04,Camioneta,Particular,337000.0,14263.13,20,M,Vencida
POL04582,2022-04-14,2022-10-11,COB03,REG02,Sedán,Comercial,264000.0,4757.15,32,M,Vencida
POL04583,2023-06-03,2024-06-02,COB02,REG02,Compacto,Particular,263000.0,8248.38,47,F,Vencida
POL04584,2022-10-07,2023-10-07,COB03,REG04,Compacto,Particular,188000.0,3652.82,71,M,Vencida
POL04585,2023-02-10,2024-02-10,COB02,REG01,SUV,Particular,186000.0,14085.55,31,F,Vencida
POL04586,2022-10-17,2023-10-17,COB01,REG01,SUV,Particular,368000.0,22543.97,52,F,Vencida
POL04587,2023-07-17,2024-07-16,COB01,REG01,SUV,Particular,368000.0,21792.49,56,F,Vencida
POL04588,2022-02-06,2023-02-06,COB01,REG03,Compacto,Particular,321000.0,12565.55,18,M,Vencida
POL04589,2022-01-05,2023-01-05,COB02,REG04,Sedán,Particular,291000.0,7299.05,71,F,Vencida
POL04590,2022-01-16,2023-01-16,COB01,REG04,Sedán,Particular,190000.0,12541.48,48,M,Vencida
POL04591,2023-05-19,2024-05-18,COB01,REG05,Sedán,Particular,305000.0,13170.29,47,F,Vencida
POL04592,2022-08-08,2023-01-24,COB03,REG01,Compacto,Particular,468000.0,5101.4,63,F,Cancelada
POL04593,2023-08-01,2024-07-31,COB02,REG05,SUV,Particular,193000.0,10592.9,54,F,Vencida
POL04594,2022-08-31,2023-08-31,COB01,REG04,Sedán,Particular,322000.0,11682.43,26,M,Vencida
POL04595,2023-03-05,2024-03-04,COB03,REG05,Compacto,Comercial,190000.0,4006.97,59,F,Vencida
POL04596,2023-05-16,2024-05-15,COB01,REG03,Sedán,Comercial,160000.0,13010.23,32,M,Vencida
POL04597,2022-09-11,2022-12-24,COB04,REG02,Compacto,Particular,293000.0,5100.34,34,M,Cancelada
POL04598,2022-09-29,2023-09-29,COB02,REG03,Sedán,Particular,133000.0,8627.74,49,M,Vencida
POL04599,2023-05-20,2024-05-19,COB01,REG01,Sedán,Particular,303000.0,17829.78,60,M,Vencida
POL04600,2022-06-01,2023-06-01,COB02,REG03,Compacto,Particular,277000.0,8483.78,55,M,Vencida
POL04601,2023-08-02,2024-08-01,COB02,REG02,SUV,Particular,189000.0,11806.43,48,F,Vencida
POL04602,2022-07-07,2023-07-07,COB01,REG03,Pickup,Particular,416000.0,15880.09,35,M,Vencida
POL04603,2022-12-13,2023-12-13,COB04,REG02,SUV,Comercial,258000.0,7723.36,46,F,Vencida
POL04604,2023-12-28,2024-12-27,COB02,REG01,Sedán,Comercial,204000.0,11881.81,40,F,Vencida
POL04605,2023-01-26,2024-01-26,COB03,REG04,Pickup,Particular,340000.0,4351.04,52,F,Vencida
POL04606,2022-10-04,2023-10-04,COB01,REG03,Compacto,Particular,302000.0,11987.71,41,M,Vencida
POL04607,2023-02-21,2024-02-21,COB01,REG01,Camioneta,Particular,172000.0,19737.09,71,F,Vencida
POL04608,2022-08-26,2023-08-26,COB04,REG02,Compacto,Particular,208000.0,5351.63,43,F,Vencida
POL04609,2022-04-23,2023-04-23,COB01,REG03,SUV,Particular,221000.0,15617.96,72,F,Vencida
POL04610,2022-03-20,2023-03-20,COB02,REG04,Sedán,Particular,243000.0,7940.12,32,M,Vencida
POL04611,2022-10-27,2023-04-25,COB01,REG05,Pickup,Particular,101000.0,14777.02,70,M,Vencida
POL04612,2023-02-22,2024-02-22,COB03,REG03,Camioneta,Particular,276000.0,5438.6,46,F,Vencida
POL04613,2022-06-27,2023-06-27,COB01,REG02,Camioneta,Particular,194000.0,17641.04,39,F,Vencida
POL04614,2022-08-31,2023-02-27,COB02,REG01,SUV,Particular,267000.0,12447.81,43,F,Vencida
POL04615,2023-01-01,2023-02-02,COB01,REG02,Sedán,Particular,296000.0,15059.66,35,M,Cancelada
POL04616,2022-01-04,2023-01-04,COB01,REG01,Compacto,Comercial,225000.0,15677.8,71,M,Vencida
POL04617,2022-03-11,2023-03-11,COB01,REG01,Sedán,Particular,508000.0,17065.46,69,F,Vencida
POL04618,2022-09-08,2023-09-08,COB01,REG01,Sedán,Comercial,331000.0,18637.81,25,M,Vencida
POL04619,2023-11-28,2024-05-26,COB04,REG01,SUV,Particular,520000.0,8036.7,74,F,Vencida
POL04620,2023-06-17,2024-06-16,COB01,REG03,SUV,Particular,176000.0,16319.97,74,M,Vencida
POL04621,2022-09-02,2023-09-02,COB02,REG03,Compacto,Particular,241000.0,8175.71,48,M,Vencida
POL04622,2023-02-01,2024-02-01,COB04,REG02,Camioneta,Particular,217000.0,6655.77,35,F,Vencida
POL04623,2022-06-21,2023-06-21,COB02,REG01,Sedán,Particular,256000.0,11597.73,47,M,Vencida
POL04624,2023-04-11,2024-04-10,COB01,REG02,Sedán,Particular,456000.0,15034.13,24,F,Vencida
POL04625,2023-12-02,2024-05-30,COB02,REG05,Sedán,Particular,444000.0,8158.41,29,F,Vencida
POL04626,2023-04-23,2024-04-22,COB01,REG01,Sedán,Particular,116000.0,18508.22,32,F,Vencida
POL04627,2022-11-15,2023-11-15,COB02,REG05,Compacto,Particular,332000.0,7711.28,69,F,Vencida
POL04628,2022-11-20,2023-11-20,COB01,REG01,Compacto,Particular,197000.0,14623.27,27,M,Vencida
POL04629,2022-10-11,2023-04-09,COB03,REG01,SUV,Comercial,233000.0,6248.39,21,F,Vencida
POL04630,2022-10-30,2023-10-30,COB02,REG01,Camioneta,Particular,286000.0,12769.85,28,F,Vencida
POL04631,2022-11-05,2023-11-05,COB01,REG03,Sedán,Particular,264000.0,14012.08,33,M,Vencida
POL04632,2022-05-19,2023-05-19,COB02,REG04,Compacto,Particular,162000.0,6588.04,48,M,Vencida
POL04633,2022-03-23,2022-09-19,COB01,REG01,SUV,Particular,329000.0,21408.27,36,M,Vencida
POL04634,2023-07-18,2024-07-17,COB01,REG02,Sedán,Particular,273000.0,16523.23,65,M,Vencida
POL04635,2023-10-28,2024-10-27,COB01,REG04,Compacto,Particular,368000.0,10460.36,40,F,Vencida
POL04636,2023-02-23,2024-02-23,COB01,REG03,Camioneta,Particular,192000.0,14907.04,68,M,Vencida
POL04637,2022-11-01,2023-04-30,COB03,REG04,Compacto,Particular,192000.0,3297.03,28,F,Vencida
POL04638,2022-07-07,2023-07-07,COB01,REG05,Pickup,Particular,299000.0,13520.17,69,M,Vencida
POL04639,2022-04-15,2022-09-25,COB01,REG01,Camioneta,Particular,416000.0,19280.53,22,M,Cancelada
POL04640,2023-02-24,2024-02-24,COB04,REG05,Pickup,Particular,298000.0,5669.55,18,F,Vencida
POL04641,2022-03-23,2023-03-23,COB02,REG04,Pickup,Particular,418000.0,8948.53,69,M,Vencida
POL04642,2023-03-17,2024-03-16,COB02,REG02,SUV,Particular,354000.0,11251.97,68,M,Vencida
POL04643,2022-06-09,2023-06-09,COB04,REG02,Compacto,Comercial,207000.0,4910.62,27,F,Vencida
POL04644,2023-09-21,2024-09-20,COB02,REG02,Sedán,Particular,550000.0,10226.39,67,M,Vencida
POL04645,2022-05-02,2023-05-02,COB02,REG01,Sedán,Particular,275000.0,11575.84,69,F,Vencida
POL04646,2023-06-25,2024-06-24,COB03,REG05,Sedán,Particular,194000.0,4510.66,59,F,Vencida
POL04647,2023-11-07,2024-11-06,COB02,REG03,Compacto,Comercial,292000.0,8243.58,63,M,Vencida
POL04648,2022-05-26,2023-05-26,COB01,REG02,Sedán,Particular,314000.0,15888.05,23,F,Vencida
POL04649,2023-04-04,2024-04-03,COB01,REG04,Compacto,Particular,575000.0,10402.86,61,M,Vencida
POL04650,2023-04-06,2024-04-05,COB04,REG04,Sedán,Particular,284000.0,4518.77,61,F,Vencida
POL04651,2022-02-24,2023-02-24,COB01,REG01,Compacto,Particular,128000.0,15383.04,32,M,Vencida
POL04652,2022-10-27,2023-10-27,COB01,REG05,Sedán,Particular,337000.0,14171.71,26,M,Vencida
POL04653,2023-04-23,2023-10-20,COB01,REG05,Pickup,Comercial,238000.0,13530.93,25,F,Vencida
POL04654,2022-05-22,2023-05-22,COB02,REG01,SUV,Particular,201000.0,12777.93,25,M,Vencida
POL04655,2022-12-28,2023-12-28,COB01,REG01,Compacto,Particular,107000.0,14628.98,22,F,Vencida
POL04656,2022-03-23,2023-03-23,COB01,REG04,SUV,Particular,190000.0,15248.03,50,F,Vencida
POL04657,2023-10-14,2024-10-13,COB04,REG04,SUV,Particular,113000.0,5381.81,69,M,Vencida
POL04658,2022-04-04,2023-04-04,COB01,REG03,SUV,Particular,133000.0,16603.54,36,F,Vencida
POL04659,2022-02-20,2023-02-20,COB03,REG02,Compacto,Particular,209000.0,4611.73,74,F,Vencida
POL04660,2023-12-16,2024-12-15,COB01,REG03,Pickup,Comercial,173000.0,15371.81,71,F,Vencida
POL04661,2023-07-30,2024-07-29,COB01,REG02,SUV,Particular,216000.0,17219.28,56,M,Vencida
POL04662,2022-11-29,2023-11-29,COB01,REG04,Compacto,Particular,503000.0,10900.4,58,M,Vencida
POL04663,2023-04-29,2024-04-28,COB02,REG05,Compacto,Particular,162000.0,7742.49,71,F,Vencida
POL04664,2023-08-01,2024-07-31,COB01,REG01,SUV,Particular,299000.0,19708.26,38,M,Vencida
POL04665,2022-08-16,2023-08-16,COB02,REG02,SUV,Particular,247000.0,11127.85,33,M,Vencida
POL04666,2022-10-18,2023-10-18,COB01,REG03,Pickup,Comercial,160000.0,16445.23,44,F,Vencida
POL04667,2022-09-16,2023-09-16,COB02,REG01,SUV,Comercial,245000.0,13291.84,19,M,Vencida
POL04668,2023-07-19,2024-01-26,COB04,REG02,Compacto,Particular,144000.0,5378.94,36,M,Cancelada
POL04669,2023-09-23,2024-09-22,COB02,REG05,Compacto,Particular,102000.0,7432.49,22,M,Vencida
POL04670,2023-02-02,2024-02-02,COB03,REG01,Sedán,Particular,270000.0,5775.32,24,M,Vencida
POL04671,2022-09-12,2023-09-12,COB01,REG05,Compacto,Particular,161000.0,11501.73,47,M,Vencida
POL04672,2022-08-28,2023-08-28,COB01,REG03,SUV,Particular,366000.0,16131.3,23,M,Vencida
POL04673,2022-12-30,2023-12-30,COB04,REG02,Compacto,Comercial,468000.0,5060.4,56,M,Vencida
POL04674,2023-10-09,2024-10-08,COB01,REG01,Camioneta,Particular,306000.0,21112.11,48,M,Vencida
POL04675,2023-09-24,2024-09-23,COB03,REG02,Sedán,Particular,291000.0,5207.32,69,F,Vencida
POL04676,2023-09-15,2024-09-14,COB04,REG03,Pickup,Comercial,197000.0,6518.36,67,F,Vencida
POL04677,2022-07-24,2023-07-24,COB01,REG03,Sedán,Particular,89000.0,14413.49,62,M,Vencida
POL04678,2023-11-20,2024-11-19,COB01,REG01,SUV,Particular,228000.0,21928.2,56,F,Vencida
POL04679,2022-05-14,2023-05-14,COB01,REG01,SUV,Comercial,170000.0,21916.6,44,F,Vencida
POL04680,2022-06-15,2022-12-12,COB03,REG05,Sedán,Particular,283000.0,4358.21,55,M,Vencida
POL04681,2023-01-07,2024-01-07,COB01,REG03,SUV,Particular,118000.0,16782.42,33,M,Vencida
POL04682,2023-10-17,2024-10-16,COB03,REG03,Sedán,Particular,174000.0,4356.52,58,M,Vencida
POL04683,2022-06-02,2023-06-02,COB01,REG01,Compacto,Comercial,388000.0,14578.16,52,M,Vencida
POL04684,2023-07-15,2024-01-11,COB02,REG04,Sedán,Particular,222000.0,7719.39,33,M,Vencida
POL04685,2022-01-30,2023-01-30,COB02,REG01,Compacto,Particular,192000.0,10477.92,21,F,Vencida
POL04686,2023-11-02,2024-11-01,COB04,REG01,Sedán,Particular,118000.0,6950.69,36,M,Vencida
POL04687,2022-01-06,2022-12-15,COB02,REG02,Sedán,Particular,259000.0,10337.81,41,M,Cancelada
POL04688,2023-09-15,2024-09-14,COB01,REG04,Sedán,Particular,452000.0,11965.24,41,F,Vencida
POL04689,2022-06-06,2023-06-06,COB02,REG05,Sedán,Particular,231000.0,8211.14,54,F,Vencida
POL04690,2023-09-07,2024-09-06,COB01,REG03,Compacto,Particular,237000.0,12116.65,19,M,Vencida
POL04691,2022-12-14,2023-06-12,COB01,REG02,SUV,Particular,212000.0,19010.44,35,M,Vencida
POL04692,2023-01-16,2023-07-15,COB01,REG03,Compacto,Particular,279000.0,13237.84,22,F,Vencida
POL04693,2023-09-04,2024-09-03,COB02,REG02,Pickup,Particular,230000.0,11670.57,19,F,Vencida
POL04694,2023-12-21,2024-12-20,COB04,REG02,SUV,Particular,200000.0,6759.97,25,F,Vencida
POL04695,2023-11-01,2024-10-31,COB01,REG01,SUV,Particular,199000.0,19787.09,72,M,Vencida
POL04696,2022-04-10,2022-10-07,COB01,REG03,Compacto,Particular,387000.0,12585.52,51,M,Vencida
POL04697,2022-04-06,2023-04-06,COB01,REG03,SUV,Particular,289000.0,16633.55,35,M,Vencida
POL04698,2023-12-12,2024-12-11,COB04,REG03,Camioneta,Particular,174000.0,6238.44,74,F,Vencida
POL04699,2023-09-17,2024-06-18,COB02,REG01,Compacto,Particular,314000.0,10381.74,20,M,Cancelada
POL04700,2022-06-13,2023-06-13,COB01,REG03,Sedán,Particular,192000.0,15112.71,56,M,Vencida
POL04701,2023-05-18,2024-05-17,COB01,REG02,Camioneta,Comercial,457000.0,16342.03,35,F,Vencida
POL04702,2023-02-24,2024-02-24,COB02,REG01,Camioneta,Particular,320000.0,12208.32,63,M,Vencida
POL04703,2022-03-15,2023-03-15,COB02,REG01,Camioneta,Particular,375000.0,13295.06,70,F,Vencida
POL04704,2023-01-18,2024-01-18,COB03,REG03,Compacto,Particular,388000.0,3804.21,30,M,Vencida
POL04705,2023-06-16,2024-06-15,COB01,REG02,Sedán,Comercial,572000.0,14631.0,63,M,Vencida
POL04706,2023-05-22,2024-05-21,COB01,REG03,Sedán,Comercial,134000.0,13553.61,67,M,Vencida
POL04707,2023-01-20,2023-07-19,COB01,REG02,Camioneta,Particular,199000.0,17798.68,41,M,Vencida
POL04708,2023-03-18,2024-03-17,COB03,REG01,Pickup,Particular,198000.0,6188.11,53,F,Vencida
POL04709,2023-12-02,2024-12-01,COB04,REG01,SUV,Particular,187000.0,8581.41,40,M,Vencida
POL04710,2022-07-15,2023-07-15,COB01,REG04,Compacto,Particular,136000.0,10783.32,71,M,Vencida
POL04711,2022-08-16,2023-08-16,COB02,REG04,SUV,Particular,185000.0,8991.36,47,M,Vencida
POL04712,2023-11-22,2024-11-21,COB03,REG01,SUV,Comercial,297000.0,6416.8,18,M,Vencida
POL04713,2023-09-16,2024-09-15,COB02,REG01,Sedán,Particular,267000.0,11702.77,51,F,Vencida
POL04714,2022-08-27,2023-08-27,COB02,REG03,Sedán,Particular,452000.0,8524.08,47,M,Vencida
POL04715,2022-09-04,2023-09-04,COB02,REG05,Sedán,Particular,488000.0,8697.24,55,M,Vencida
POL04716,2022-09-10,2023-03-09,COB02,REG04,SUV,Particular,527000.0,8821.64,56,F,Vencida
